Dephanasaur Shield Effect,デファンザウル　エフェクト,eff_en_ult_wdra_barrier.ice,1379ec124d4d872c05b61a8e69590cc5
Debug Enemy Move Model (Gunkaiser),Debug ガンカイザー モデル,en_aaadebugenemymoveonly_a.ice,b3eed264244965ba99d33a77ecacfdf8
Debug Enemy Move Animations (Gunkaiser),Debug ガンカイザー モーション,en_aaadebugenemymoveonly_common.ice,9c9c8a1d71ecc06fd7d19c9cf789076d
Debug Enemy Move Up Down Model (Bareel),Debug バリール　モデル,en_aaadebugenemymoveupdown.ice,384284421d79fabb3d1ec475f094478e
Debug Enemy Move Up Down Animations (Bareel),Debug バリール　モーション,en_aaadebugenemymoveupdown_common.ice,20a6ca36cc7791fa8f0258da5fb722c8
Debug Enemy Shoot Animations (Zombie),Debug ゾンビ モーション,en_aaadebugenemyshot_common.ice,a416e559968e7ba0ead242cfdb2c6228
Debug Enemy Shoot Model (Gilnas),Debug ギルナス モデル,en_aaadebugenemyshot_l.ice,3428927a8c7c0619603abc05d6420905
Debug Enemy Shoot Animations (Gilnas),Debug ギルナス モーション,en_aaadebugenemyshot_l_common.ice,8c09ccc893ab68ee87ae34119128bb20
Debug Enemy Shoot Model (Zombie),Debug ゾンビ モデル,en_aaadebugenemyshot_s.ice,9fbc73aa65be6bfeaf4c12245300bf29
Dio Hyunal Model,ディーオ・ヒューナル モデル,en_abs_dp_human.ice,9e197a5ece692785a8e0018f382c024e
Dio Hyunal Animations,ディーオ・ヒューナル モーション,en_abs_dp_human_common.ice,d45951a27ec9a2e8b41f3bb89add2461
Dio Hyunal Effect,ディーオ・ヒューナル エフェクト,en_abs_dp_human_eff.ice,13d8b42ebda287f1a6190c27d012e62a
Veil Hyunal Model,ヴィエル・ヒューナル モデル,en_abs_dp_human_uniq.ice,968b0919c9fe128088e1b9706ae14461
Falcabone,ファルカボネ,en_abyss_crab.ice,2b680482394380ba1294c50de4c92c58
Masquerader Model,エルガ・マスカレーダ モデル,en_akk.ice,4ea63fd42ccd61fc5f210ff87ff7832c
Masquerader Animations,マスカレーダ モーション,en_akk_common.ice,3cdb839543b2db70cc175a3a60a66065
Masquerader Effect,マスカレーダ エフェクト,en_akk_eff.ice,df511b9b0eacd6e8668038ca6fb20958
Omega Masquerader Model 999,オメガ・マスカレーダ モデル 999,en_akk_l.ice,29e7ae0d11972c3c6e8b1036d464f870
Omega Masquerader Model,オメガ・マスカレーダ モデル,en_akk_m.ice,bfbd44302c0c4965317ae500849e795f
Omega Masquerader Shadow Clone Model,オメガ・マスカレーダ 影 モデル,en_akk_msh.ice,c6c8fb52eeb7b2632b6eed92407e5c08
Masquerader Shadow Clone Model,マスカレーダ 影　モデル,en_akk_sh.ice,2ca02457a103ec7d3a88aec664aed80f
Elga Masquerader Model,エルガ・マスカレーダ モデル,en_akk_u.ice,24a9b0d84f2479f14fa7dbaea7826798
Elga Masquerader Shadow Clone Model,エルガ・マスカレーダ 影　モデル,en_akk_ush.ice,6ea5b8f2847b450dc20e0e5195c3c1ae
Zeshraider Model,ゼッシュレイダ モデル,en_alligator_snapper_a.ice,b420d1a730155bfd505dd5f8c8f03d8a
Zeshraider Animations,ゼッシュレイダ モーション,en_alligator_snapper_common.ice,7d83646f4d789157a55bf7c066e86be0
Rigshraider Model,リグシュレイダ モデル,en_alligator_snapper_rare.ice,25f67c9b83eb794fe087e71160e62674
Dagan Egg,ダガンエッグ,en_antegg.ice,c09f33f2364d1d7b1376e0f3d085465e
El Arda,エル・アーダ,en_ant_reaper.ice,3241519af37e6ff798a3d66ac470fc7f
Buster Ram,バスターラム,en_arks_battering_ram.ice,849fdfefb78a8d8ba6e01fcac937933c
Garongo,ガロンゴ,en_armadillo_a.ice,76255c5303dc041b264002a105a73325
Castrum Demonica: Gasul Dhol Model,魔神城・ギャスルドール モデル,en_b1cats_a.ice,cc6f7100cfb4d9d892e28f9eeca746c0
Castrum Demonica: Lanzer Vales Model,魔神城・ランザーバレス モデル,en_b1cats_b.ice,ce00f01a3371d2bb61352474d04b282b
Castrum Demonica: Lanzer Vales Model 2,魔神城・ランザーバレス モデル 2,en_b1cats_bu.ice,ba1643c225f93913ce52dd58cdb1b31b
Castrum Demonica: Misil Gassdo Model,魔神城・ミシルガスード モデル,en_b1cats_c.ice,4b64dd58e7a44ebe22fcfeeb3f700421
Castrum Demonica Animations,魔神城 モーション,en_b1cats_common.ice,aa5ce6f6cc7ba15bad257e17619be780
Castrum Demonica: Misil Gassdo Model 2,魔神城・ミシルガスード モデル 2,en_b1cats_csp.ice,087e58321e6141389519243afd3c185d
Castrum Demonica: Misil Gassdo Effect,魔神城・ミシルガスード エフェクト,en_b1cats_c_eff.ice,d3e15c1bb5cae555c83d0c8a408e13f6
Castrum Demonica Effect,魔神城 エフェクト,en_b1cats_eff.ice,3c42703f138880442c0e636b8840bd26
Bomber Golem Model,ボンバゴーレム　モデル,en_b1gol_b.ice,803ea9280ee134b50fd45b320999caed
Golem Animations,ゴーレム モーション,en_b1gol_common.ice,35fb96c293d7f5cbbfc1c7ac1fcb7d02
Golem Effect,ゴーレム エフェクト,en_b1gol_eff.ice,9c0495662e8947617779578390cd2d6c
Resta Golem Model,レスタゴーレム　モデル,en_b1gol_h.ice,a493accfb33645ef3fe5f0545d450293
Rock Golem Model,ロックゴーレム　モデル,en_b1gol_n.ice,7af56adc4ac159432b51d4db756ab0a8
Goblin Bomber Model,ゴブリンボンバ モデル,en_b1go_bo.ice,f23d94c2023d07007b2e58f5b92b7136
Goblin Animations,ゴブリン モーション,en_b1go_common.ice,7885f2a55932b0d7746f57ae609c085e
Omega Goblin Model,オメガゴブリン モデル,en_b1go_sw.ice,ecb335d3c68b41c2c3cb8d0c23444f6a
Minotaurgz Model,ミノタオルグス モデル,en_b1min.ice,0f8037f7cb9e73fc390bbaca735c0627
Minotaurgz Animations,ミノタオルグス モーション,en_b1min_common.ice,82fb298e541fd228ebcd51eb65868c18
Orc Bomber Model,オークボンバ モデル,en_b1or_bo.ice,dee2744b963349adf2d3eef04779ef61
Orc Animations,オーク モーション,en_b1or_common.ice,6b461017931b575e8f61835849330d17
Omega Orc Model,オメガオーク モデル,en_b1or_n.ice,bcb05eb357a9529eed7e1ba6a8728e2e
Skull Archer Model,スカルアーチャー モデル,en_b1skar.ice,f86c2a92585ef2ad656080cfeea22736
Skull Soldier Model,スカルソルジャー モデル,en_b1sksw.ice,4c4bd4b33a430f340c539eaafc44dbb0
Skull Animations,スカル モーション,en_b1sk_common.ice,1d13b3330e8116845977a1bdb176c73f
Omega Salamander Model,オメガサラマンダ モデル,en_b1slm.ice,0a56ec17170a99fe4ba2b7021c34e960
Omega Salamander Animations,オメガサラマンダ モショーン,en_b1slm_common.ice,f4dfdd5cb6b93751da4591f95f0aa618
Omega Salamander Effects,オメガサラマンダ エフェクト,en_b1slm_eff.ice,ea552c5ecf24a1021adfcdaf2cf8333b
Wolf Animations,ウルフ モショーン,en_b1wo_common.ice,c40937f601aa63a64f88e34be9dcbdb0
Wolffoie Model,ウルフフォイエ モデル,en_b1wo_f.ice,3aa7e8d11fc8641ac6a8b3de4034ead3
Omega Wolf Model,オメガウルフ モデル,en_b1wo_n.ice,2888a535ca288d9ec1f03b05a38556b1
Sorceror (Omega) Animations,ソーサラー  (オメガ) モショーン,en_b1wra_common.ice,39f725119bd43226ea0e3ac7ef2dd890
Megid Sorcerer Model,メギドソーサラー モデル,en_b1wra_d.ice,48783e077673a001e257ebe5d8f85e8a
Sorceror (Omega) Effects,ソーサラー (オメガ) エフェクト,en_b1wra_eff.ice,bbfe59e5b19cdb647fa4d226c6d464c9
Foi Sorcerer Model,フォイソーサラー モデル,en_b1wra_f.ice,a53208ea4c2cb09535606d3dd7e1d996
Grants Sorcerer Model,グランソーサラー モデル,en_b1wra_l.ice,f5e4f9796bb0ab89b8778470d9fbfc4f
Orc Cavalier Model,オークキャバリエ モデル,en_b1wrg.ice,da010ec83e9f891b3cfc1c255a7ebace
Orc Cavalier Animations,オークキャバリエ モショーン,en_b1wrg_common.ice,287405f31f141fb23f42cf481386ce0d
Flame Diamos Model,フレイムディアモス モデル,en_b3blg.ice,8d8df73d9b100cf1589bcebae4a8feed
Flame Diamos Animations,フレイムディアモス モショーン,en_b3blg_common.ice,f21d8e0077ebe55a578bef93f6c2351e
Flame Diamos Effects,フレイムディアモス エフェクト,en_b3blg_eff.ice,b4118f9d6a50ebee67432adc355fd394
Castrum Demonica: Buster Vales Model,魔神城・バスターバレス モデル,en_b3cats_d.ice,efea3d2a460bf2181883453c317214e1
Castrum Demonica: Buster Vales Effects,魔神城・バスターバレス エフェクト,en_b3cats_d_eff.ice,2f1f2fa67fbe6f88b16436d09f636c9f
Velmuritta Model,ヴェルムリッター モデル,en_b3drl.ice,9c0095664c7f310b3201b0e29d1ccb24
Velmuritta Animations,ヴェルムリッター モショーン,en_b3drl_common.ice,7ccfed7202b85c6b7649a7e129c88c6e
Omega Gryphon,オメガグリフォン,en_b3glf.ice,c2dcaa06e351d004eead71ed7ceaabdd
Omega Cockatrice Model,オメガコカトリス モデル,en_b5coc.ice,0156f05e7a953572803a18943757e1ae
Omega Cockatrice Animations,オメガコカトリス モショーン,en_b5coc_common.ice,92f070cae0943a0d7727406c46370463
Omega Cockatrice Effects,オメガコカトリス エフェクト,en_b5coc_eff.ice,19b91dad1a7db9794b23220da7285db0
Omega Cockatrice Rock Effects,オメガコカトリス ロック　エフェクト,en_b5coc_peff.ice,1f4a27999c07cd65c893cfbb75531abe
Omega Falz Luther Model,オメガファルス・ルーサー　モデル,en_bd1dp.ice,08f4e61bd4ea6e284794439a47a36036
Omega Falz Luther Animations,オメガファルス・ルーサー　モショーン,en_bd1dp_common.ice,71cd5e6a3441318cb6c957616c73128e
Omega Falz Luther Effects,オメガファルス・ルーサー　エフェクト,en_bd1dp_eff.ice,4833f4109c13f0ba527f6b302b631c62
Omega Falz Luther Rare Model (Same as normal),オメガファルス・ルーサー レア　モデル,en_bd1dp_rare.ice,2d2059492f7829ed4c7463d0b28e73c3
Bomber Valehda Model,ボンバヴァレーダ モデル,en_bd2bbb.ice,7af8cbd2e15cff2e38e2f3c9873c200e
Bomber Valehda Animations,ボンバヴァレーダ モショーン,en_bd2bbb_common.ice,cbfa8902ca482d8908f2e2b5d5ac524e
Omega Angel Model,オメガ・アンゲル モデル,en_bd2bhu.ice,1d485c47384368e06f1c72d71dd4d34d
Omega Angel Motion 2,オメガ・アンゲル モショーン,en_bd2bhu_common.ice,8008f24e1b55a7a7c4e72b9cd611315e
Omega Angel Effect,オメガ・アンゲル エフェクト,en_bd2bhu_eff.ice,c979f3e89a619cbe08542f0cbef91814
Omega Angel Model 2,オメガ・アンゲル モデル 2,en_bd2bhu_u.ice,28c7268c103814a165b3271dfcde20ca
Tyraluda (Omega) Model,ティラルーダ (オメガ) モデル,en_bd2crw.ice,d0b82ff1c3dcb814c44ac420ebac35f5
Tyraluda (Omega) Animations,ティラルーダ (オメガ) モショーン,en_bd2crw_common.ice,e16f8ba27f00dfdacf0eb6731e55a184
Bryu Ringahda (Omega) Model,ブリュー・リンガーダ (オメガ) モデル,en_bd2ctl.ice,a6ac014d8e5a920a41c85cdd6b771a9b
Bryu Ringahda (Omega) Animations,ブリュー・リンガーダ (オメガ) モショーン,en_bd2ctl_common.ice,8f105ba4952169d3e3e1c0518a8aad4d
Dekor Maryuda (Omega) Model,デコル・マリューダ (オメガ) モデル,en_bd2drm.ice,7a1cdd1d54b411172735beae908abc48
Dekor Maryuda (Omega) Animations,デコル・マリューダ (オメガ) モショーン,en_bd2drm_common.ice,521aa523c66f1d5f9c48a1be87df0cbb
Lafaga Ringahda Model,ラファガ・リンガーダ モデル,en_bd3ctl.ice,f3f4bd9fa738267644577b0089dc2dc5
Lafaga Ringahda Animations,ラファガ・リンガーダ モショーン,en_bd3ctl_common.ice,9afb905b8a08aea0c04ef32a47f8f3bb
Udan,ウダン,en_beast_a.ice,59353f5a16bc259edf9ce1d2b3ccac0f
Za Udan,ザウーダン,en_beast_b.ice,c18ecbe7e3a2bd08246d0120943b4548
Za Udan Rock,ザウーダン ロック,en_beast_rock.ice,501a7bea3065be44f33ea757cc3ce299
Fal Vibras Model,ダーク・ビブラス モデル,en_beetle_a.ice,c1945bedad432c23457b742fc4ee4bd4
Fal Vibras Yuga Model,ダーク・ビブラス・ユガ モデル,en_beetle_b.ice,7834f877832792847e62feb349f4bb8a
Fal Rinzes Yuga Model,ダーク・リンゼス・ユガ モデル,en_beetle_brare.ice,3040dd1feba8f8de1e83a5514f3a00b8
Fal Vibras Animations,ダーク・ビブラス モショーン,en_beetle_common.ice,c2a7efeea13086415ae532a6357a06e4
Fal Rinzes Model,ダーク・リンゼス モデル,en_beetle_rare.ice,ec73a4bfe733ff0b550c444cfbcd7d9f
Rockbear Animations,ロックベア モショーン,en_big_beast.ice,d5141849bc5946d047b10366686abad4
Rockbear Model,ロックベア モデル,en_big_beast_a.ice,6179f5da0f3b81c6af023f21dea84ee3
Rogbelt Model,ログベルト モデル,en_big_beast_rare.ice,630383c8fe6d0b5117259049cd7624e9
Dingale Model,ディンゲール モデル,en_big_robot_a.ice,7c42c37e383274c43cbe2b6e4d4e1730
Dingapolce Model,ディンガポルス モデル,en_big_robot_a_rare.ice,f76c605190c1e434b1f02e88fff91929
Jagd Dingale Model,ヤクトディンゲール モデル,en_big_robot_b.ice,43f387ff70e6d2d1a6c18e23b001a16e
Dinganoche Model,ディンガノーチェ モデル,en_big_robot_b_rare.ice,bbf191baa2cdf9921030622dbbf001c5
Dingale Animations,ディンゲール モショーン,en_big_robot_common.ice,82fd94c19ddaa51e6684ba01e794a522
Valehda Animations,ヴァレーダ モショーン,en_bird_bat.ice,97562d78e7270469e947dc1350551cc7
Lanz Valehda Model,ランズ・ヴァレーダ モデル,en_bird_bat_a.ice,81c20aaf7fefc92d05ef961aca36ec0c
